sample_key,dataset,source_version,identity_id,capture_date,day_number,occurrence,camera_id,cowshed_id,relative_camera_position,rgb_path,thermal_array_path,rgb_sha256,thermal_sha256,phash,mapping_state,payload_status,exact_duplicate_state,near_duplicate_state,duplicate_group_id,protocol_role,gallery_candidate,query_candidate,cohort_status,exclusion_reason,license_id
0093_3_1,holstein,2.0,0093,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_3_1.jpg,holstein/extracted/Temperature/0093/0093_3_1.npy,b1cbd2d4bcc953468fa363bca097244fcae509730c9c8585cbba2c8bc89afb2d,bcb2472920184faccbe5451b257a54d6e59ab1090a61f667ef8397bc65881bcf,f1f3c10332ea1ec9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0093_4_1,holstein,2.0,0093,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_4_1.jpg,holstein/extracted/Temperature/0093/0093_4_1.npy,d0ca913ff5e57adb6837c3caa879d419d97d953b4ded0b994f657c65ef4a2cc6,6b416c21df46927aa19ee369375939df3f632a5256d3fa92b525048604786279,f1f0c30332e03ddb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0093_5_1,holstein,2.0,0093,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_5_1.jpg,holstein/extracted/Temperature/0093/0093_5_1.npy,df5c88136043c5f193d398066bb1f819d19baa78d7c3127b31f58a6e9b8ddffc,e1b5a3a87d46d706be2013388d6a5f8954bd03a917b5b2332b280e183d9569e3,f8f2c10372e01fd9,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0093_5_2,holstein,2.0,0093,2018-07-05,5,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_5_2.jpg,holstein/extracted/Temperature/0093/0093_5_2.npy,15d43caffcab03fdd669f9982acd4cdcbbded1b7f2dbdd9f0faf74abdb469165,0fc8131041138b997d19a1eb1fc268f82c364bab1c13bb89a68191bd7a766bb3,fbf2c10372e80cd9,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,availability-only,,CC0-1.0
0093_5_3,holstein,2.0,0093,2018-07-05,5,3,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_5_3.jpg,holstein/extracted/Temperature/0093/0093_5_3.npy,5e25a042701dfb0710568eaf25111b09eaf064b0d54347f20af35a3f7decf21f,19d05882cad72cad9b58b66a5cd20a175f3820947aaa7c868f83f8e12a02a85f,f9f2c1037ae02cd9,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,availability-only,,CC0-1.0
0093_6_1,holstein,2.0,0093,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_6_1.jpg,holstein/extracted/Temperature/0093/0093_6_1.npy,6029134b6fe42812be134baa16c92e53520903436bd6ec001a1c6aa0d621850b,8d4a6bf98d1ebc1d663b6aa0a3be2b474b2f45bd89db9a70e27419c346abd890,f1f1c31272a11cdb,rank-derived,valid,unique,candidate-cleared,,oof-calibration,false,false,availability-only,,CC0-1.0
0093_6_2,holstein,2.0,0093,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_6_2.jpg,holstein/extracted/Temperature/0093/0093_6_2.npy,c64cdf78685dd96c0f41087390c35a9c2dc465a68d9d143c02336f9ed903aa3c,bbcb25aa6217816b6e5132bb342ce294aa465e4efc3764aa17d0c32d2d4ce352,f1f1c34372e024db,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,availability-only,,CC0-1.0
0093_6_3,holstein,2.0,0093,2018-07-06,6,3,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_6_3.jpg,holstein/extracted/Temperature/0093/0093_6_3.npy,66a0d65ed1b0694c2f2dd42451e0a3edc3f35252f7188f842eb17bc0ea225823,629f5a3c0080f7d2fb3c2a5f206286089b10a8dbfd4dd346725fe2f2aeab0c1c,f1f1c30272e03cdb,rank-derived,valid,unique,candidate-cleared,,oof-calibration,false,false,availability-only,,CC0-1.0
0093_7_1,holstein,2.0,0093,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_7_1.jpg,holstein/extracted/Temperature/0093/0093_7_1.npy,21e015b7fea1f699061658dd7ad8772bc6e337fee5f447ae67f4eb2d3639d15c,6085a3f300261e35d4f379ba95e6b386d2c7e3f14a4e6e92b3a4fdd23c92f88b,f1f58b0372f0258b,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,availability-only,,CC0-1.0
0093_8_1,holstein,2.0,0093,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_8_1.jpg,holstein/extracted/Temperature/0093/0093_8_1.npy,b56efdead972e45d5024542babe1fa16579eb9c9217af9be048039163ef3d84e,7057e7fdd10c24f26b9c9c516559331a5ea52e23a97f8ffc058666de16901d2f,f1f2cb0332a01fcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,availability-only,,CC0-1.0
0093_9_1,holstein,2.0,0093,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0093/0093_9_1.jpg,holstein/extracted/Temperature/0093/0093_9_1.npy,45117b168e47715c061cdc1980ef071f30b6520ad03291ce16b6b2924ed64ae3,f3685872e766266b39194548ec0c35b5f7a0bee5742ead9dfa422778ed5c6d3f,f1f2432332e01f9b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,availability-only,,CC0-1.0
0094_1_1,holstein,2.0,0094,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_1_1.jpg,holstein/extracted/Temperature/0094/0094_1_1.npy,aea6c449a71a4ac2ed719257d2ae25caf194592814448e72ff8c403eb3e339e8,aedf4896b2722972b19a9edb2206ba98c7dbf4746d1dae228eba8a6aacf7f4b9,befcc90ad439e181,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0094_2_1,holstein,2.0,0094,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_2_1.jpg,holstein/extracted/Temperature/0094/0094_2_1.npy,a9822d56e85cab65ab7f6e15fd6d04e70ed650a7bb0d4a7383d7132f7a4bb817,515fa144a3bdb7a059af6988df34c989450c59a365795457b1151b9a8eace871,f9f2c1015af836c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0094_3_1,holstein,2.0,0094,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_3_1.jpg,holstein/extracted/Temperature/0094/0094_3_1.npy,2a03607c371797e7fb10105de6492bf67addd1150744de497a6de99ce948853d,5aec00b39385a545b803c7146e8d69d6e09a9674c3513c6c08086edfe853bcb9,f9f243013bea3689,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0094_3_2,holstein,2.0,0094,2018-07-02,3,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_3_2.jpg,holstein/extracted/Temperature/0094/0094_3_2.npy,773d8fe2786dd67f5cee9db987757f4d50115769c72370af7e6eaf2d80118fd9,02d0b88a300c833afb2c134a481c95b0c7898d22fb878c047052d67bc87c224f,f9f243013bea34c9,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0094_4_1,holstein,2.0,0094,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_4_1.jpg,holstein/extracted/Temperature/0094/0094_4_1.npy,d7b7587bfe8631ddd5e93104fcfc3d1a2595f015662913ff5b7ee97e4a8588a6,09eb6ee11032ac8f5985fb408a1b75245c18f2984cecc7506400b8c67a63bff4,f1f1c31272a11cdb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0094_5_1,holstein,2.0,0094,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_5_1.jpg,holstein/extracted/Temperature/0094/0094_5_1.npy,c64b7b1b6341167980bdc5508527e95b5bba3304b349384be2b9fb2524a32000,ee12790475347fa2958fa6f73d0c040667555a76efa12a6931c2c2f5ae2eee1c,f1f2434332a01fdb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0094_6_1,holstein,2.0,0094,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_6_1.jpg,holstein/extracted/Temperature/0094/0094_6_1.npy,16ad79dffb8d195208e852895e2b53174a9418ac8d2b4c84c245c22e6e5d0ecc,2c938243ea4893066b925f89fbee0e12733e4c8d251b98b5284ef9bec2229ec6,f1f0c35272a017db,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0094_7_1,holstein,2.0,0094,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_7_1.jpg,holstein/extracted/Temperature/0094/0094_7_1.npy,bab7bd373be664fa165e1631986bce4e500dae6baf8a9a2efffab3ecf1975efe,88f0e94cdb4e9d00782d67f9812384b020e8e042a4aed587b74fce5a06931bcd,f1f0c34372a037cb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0094_8_1,holstein,2.0,0094,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_8_1.jpg,holstein/extracted/Temperature/0094/0094_8_1.npy,2afa8cc042c84205f1dce26e8772f320fca7c9df86d636e027f208a1aebde7f8,c06113daf41baab4619ee8c554905069bf7fea02c7ae0388bacf0dc7a618f5be,b1f6434372a037cb,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0094_9_1,holstein,2.0,0094,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0094/0094_9_1.jpg,holstein/extracted/Temperature/0094/0094_9_1.npy,76d7f1da616e5ebca6b27259a77a9f8a3f053dc2852dc5d145dcdb40c8239f33,b1aa5880a848e23572e6284d427d1b4c0b06d657883ca6ff7cdcd5df8742de7e,f1f0431330ea1fd9,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0097_1_1,holstein,2.0,0097,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_1_1.jpg,holstein/extracted/Temperature/0097/0097_1_1.npy,c4b0fa9c9ccff2edeb55c60d7b95dfde2b7ee68c6b85843bf659eebab6f3baef,08ff0c44dd8d74398ae652e6374eea7df4f656233d22e5481f13722313c3fae0,b5f5c203d434d58b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0097_2_1,holstein,2.0,0097,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_2_1.jpg,holstein/extracted/Temperature/0097/0097_2_1.npy,4f2064d7b2f34f5e93ac414f5a6828b0224aeb3aa3fb392e65e74401b0297546,e489f12c5474c4e1089b1dd9032375332523e638453ed11b02ed18936d699273,f8f2c1597ba00ec9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0097_3_1,holstein,2.0,0097,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_3_1.jpg,holstein/extracted/Temperature/0097/0097_3_1.npy,105b9f648f36c64c535e25d35174db65f2ba0c88c711004a251142d111dc52b2,f6f90f45a6a3d74db1b0a2fc55b7a43a957eaef3204dcd9907545a095e0b7ff0,b0f6c11272f12f8b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0097_4_1,holstein,2.0,0097,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_4_1.jpg,holstein/extracted/Temperature/0097/0097_4_1.npy,eb44ec6a2041502ff7ed9c4c366a9045987526c28de19a7456caf4f5a686009a,bbe59fc4bfadca2d6bbc94365ac14378c253eccac5e2476ccdcd3d8501ceff70,f1f1c3127aac0dc9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0097_5_1,holstein,2.0,0097,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_5_1.jpg,holstein/extracted/Temperature/0097/0097_5_1.npy,5659618cc136be605420f20b2a62c8f8e78b51ba43360c05ff3dd172ccc5e4bd,3523245b1fa6ecba8e0adadcf6f38d826f42cf3f02e6a1a6317a81479529c997,f1f3c31232ac1dc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0097_6_1,holstein,2.0,0097,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_6_1.jpg,holstein/extracted/Temperature/0097/0097_6_1.npy,b85fd4a06bfe583a8318e352d5198749cd0fdb8091b6134591896da0978943ea,0a9bcacdb7966c5e8a90eea19730ca88d68de3d6b06346e055cd3da20886eae9,f1f1c31272e1169b,exact-metadata,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
0097_7_1,holstein,2.0,0097,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_7_1.jpg,holstein/extracted/Temperature/0097/0097_7_1.npy,a6bf8219e8fe8c905b90e5e6529e130e1947c124ea3b25e5124d43e93ed53962,62bf8331880b4ef48c2d470e5ff0393bf0513d46676a837b4890aecc59fc965b,f1f58b0270e52eca,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0097_8_1,holstein,2.0,0097,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_8_1.jpg,holstein/extracted/Temperature/0097/0097_8_1.npy,2d65799878fe808389f1f18f900f9a77a1538873656a5bf0efa6959db2476915,4eb7c8709ae42305612d3f9486d832ca5d3c12d865eeb4e799a17cc1a005c8b4,f1f3c30372f00d8b,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0097_9_1,holstein,2.0,0097,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0097/0097_9_1.jpg,holstein/extracted/Temperature/0097/0097_9_1.npy,3928397fc2ba17a4623f8fbd19d2e14418255852be5decd715b093a3cb3292ca,e4eb86f5fe19b165ee65d35210896b90d747fd7d9c9a2a772afbc679cd9e5476,f1f2433232e21f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0098_3_1,holstein,2.0,0098,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_3_1.jpg,holstein/extracted/Temperature/0098/0098_3_1.npy,449520a69b3f372cf6ff67a8268fef108850db880bc221b44fb2543ba97657dc,e4d3981ad393eea4dfec157beef8f5e74249e2c4be007af4e427f8d3b9e2cb42,b4f2c11311e93bcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0098_4_1,holstein,2.0,0098,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_4_1.jpg,holstein/extracted/Temperature/0098/0098_4_1.npy,d518b814456abc8789fbaeb4b9d71f664acb11d1c85dd61be44ad7ecff6906e6,ff6c2371cfbffbf223743409ea2fce59741639be1f09f9813174443901f722bd,f3f0c1035aa83dcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0098_5_1,holstein,2.0,0098,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_5_1.jpg,holstein/extracted/Temperature/0098/0098_5_1.npy,4a0b2878b00b44e041417697c8bb26fb43729c2e4f99d054072daa4ea18c4797,36dffa0e6a49642f373030e6956688ca5bc3306df51ed579357639f146dd333e,f0f3c1133aa01fcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,availability-only,,CC0-1.0
0098_6_1,holstein,2.0,0098,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_6_1.jpg,holstein/extracted/Temperature/0098/0098_6_1.npy,f96fca54545661b6119043daf508dfd0b911ef9834f9f17dcbe1579fb9c5d5c9,cd9430d7f1b6d46d55eb20bde0e90ea87e6221e842b4b90e78af3e50ac5f0d8f,f3f5c30212e035db,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,availability-only,,CC0-1.0
0098_7_1,holstein,2.0,0098,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_7_1.jpg,holstein/extracted/Temperature/0098/0098_7_1.npy,db57912d5eacfe46dacbecf768c662fd242a77386bc376468a8c5e8baa026f61,ba1c543a1c88d520a31c574085c94b8dd60a7db6c7d40416d2f3d641070c64ca,f1f1c30332e035db,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,availability-only,,CC0-1.0
0098_8_1,holstein,2.0,0098,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_8_1.jpg,holstein/extracted/Temperature/0098/0098_8_1.npy,8f4d1214e67939eaa0bb624696346feca62c612bc3d66ae253812c3b92636630,dac0b70f0379952b1ce9b89ed2eb990148d2f087afa413b9a89ae6f4614b4072,f1f1c30232e13f8b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,availability-only,,CC0-1.0
0098_9_1,holstein,2.0,0098,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0098/0098_9_1.jpg,holstein/extracted/Temperature/0098/0098_9_1.npy,b94f21c09e517096306644157a3da1cc8cf4733498c39b4d1f9cf64c01658c0e,f6e9cc16da2f16426b6dec87574453e80613eca10c520216e6bde3eeb02f285d,f1f243033ae01f9b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,availability-only,,CC0-1.0
0099_1_1,holstein,2.0,0099,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_1_1.jpg,holstein/extracted/Temperature/0099/0099_1_1.npy,237505acd7a0d60c6ccf6f604574d0db6600c1b74d5b48a178ea4e4a1d84aef5,fb43d4f1dd6b9ecd1f78b536264048424f2b73f8acf2bcab725d303f3e81d11f,fef9c1139521c11e,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0099_2_1,holstein,2.0,0099,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_2_1.jpg,holstein/extracted/Temperature/0099/0099_2_1.npy,0aedc64e07b569dc38b1def4d2581a0b1c4fabdd9331a00f245ff92fdb62132f,44ed9af1a6474160627007d5438c345b57f343dcadd692fd1026eabbf37ee677,f9f0c1415bf032cb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0099_3_1,holstein,2.0,0099,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_3_1.jpg,holstein/extracted/Temperature/0099/0099_3_1.npy,7df36a58b99a13dd49a77984ba7e6759aaf111bdd078386656db435a48906408,29d172cf29077d131e461cd9b26145b45714cc38f59f12072073803c25e64627,b1f2c1123bf813cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0099_4_1,holstein,2.0,0099,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_4_1.jpg,holstein/extracted/Temperature/0099/0099_4_1.npy,1dee69da590fcb135db7942297b6e4e4356a3d40c6f004c211f907868841179c,f47e0925427ff6d4e02487cc15f63ae9608097a561a2cc28796a6cc6b4553bfc,d1f6c30353f029cb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0099_5_1,holstein,2.0,0099,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_5_1.jpg,holstein/extracted/Temperature/0099/0099_5_1.npy,a53fad520150da0995899e22318842f9a3c9060db87d9886cf5508e8db3518d6,ff9285f890ddb1f36cf8ea4ec5f1f6955baad72783168e57673954ac29e6ca03,f1f04112bab81fcb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0099_6_1,holstein,2.0,0099,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_6_1.jpg,holstein/extracted/Temperature/0099/0099_6_1.npy,94598e28ff3a9e938c2fa8b2c61205cd0dcd4f47b4fe3b0bfbfcf26e45de264b,d29f0ac4f0fd4673d71dc762cf9af8f8ec1ee6b646591a6481c165f19da78f08,f1f1430232e13fcb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0099_7_1,holstein,2.0,0099,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_7_1.jpg,holstein/extracted/Temperature/0099/0099_7_1.npy,d7ca05f737612a12cb858e1772d502556c44ed0c3b9324363cfc272b8a81d10a,4accc2e6493e7b91484384d19b2f1dc1f3097eebf186d8813d8ace7f482a8edd,f1f5430253a334db,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0099_8_1,holstein,2.0,0099,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_8_1.jpg,holstein/extracted/Temperature/0099/0099_8_1.npy,b046ba6705158bd1f2ef09f5c749f21fb1ae37999c8d208624d6ecca51b0268e,68e0ffe1eb293488a4db613e0a1ebcfe50c341ccedb19637a1d848515cda8dc7,f1f1c30272a11fcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0099_9_1,holstein,2.0,0099,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0099/0099_9_1.jpg,holstein/extracted/Temperature/0099/0099_9_1.npy,b0b76529309acd6b5cda5e0c27a2bb974af2991e5a1f0c067faaca3a2e4a18b7,9df7d93a3b837b69905094bcc4dda86d70e643d9e28a856806a40369b582ecab,f1f24303b2e81f8b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0100_1_1,holstein,2.0,0100,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_1_1.jpg,holstein/extracted/Temperature/0100/0100_1_1.npy,cb7f8525e304ee1cbb39d51c656db347d4fe7fedc625be74db31cac11f01b739,94ff8869c622523ab70a48c3b906b27611551c54aaa6e1ccc6c94c48d2a63ee5,bff0811fdc20e50d,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0100_2_1,holstein,2.0,0100,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_2_1.jpg,holstein/extracted/Temperature/0100/0100_2_1.npy,37cb3efdb2b9d7b40f06e1f6ce43161ac5a13a7ad2653241f1d0d4f2398633db,8daa0ba1cb86f3ba79a7f4b2bbdca289600a4565e41085a824523fdd85de66ca,fcf2c14158e837c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0100_3_1,holstein,2.0,0100,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_3_1.jpg,holstein/extracted/Temperature/0100/0100_3_1.npy,8aecd2651c8e27b63cb1b4d7d81e8b76f502c84d805c6f044dca82277f273453,1ad4c716cba6c579fe4237bb4e8430400cfb00c9c419a9f3b3b108c7ad5e0262,f5f1c30254e92bca,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0100_4_1,holstein,2.0,0100,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_4_1.jpg,holstein/extracted/Temperature/0100/0100_4_1.npy,e65a26125acd3594ce0634e41fd41e5ef1a93659f730627848ff7f9e04eb43fb,6fb9c4b10b3a88b453d0c0f85cfe9f0895dd5d983e916d2fbbf74fc08c12ab26,f0f5830352f037cb,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0100_4_2,holstein,2.0,0100,2018-07-03,4,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_4_2.jpg,holstein/extracted/Temperature/0100/0100_4_2.npy,868ca3a564a6b6f8d1b946b82f18c3db8b4bdaf633c8adf4bd7c23d61b3adb35,990bd684189fbc11f00135ab9a883bb507621b4bf9cd14e338879a368c36b420,fbf081035af234cb,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0100_5_1,holstein,2.0,0100,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_5_1.jpg,holstein/extracted/Temperature/0100/0100_5_1.npy,2814725d7fa28dcc7e6b0ac457502f92ebf25964ed8cf29fb81186916ae466f7,441cc8d1d4e52501b552f083be231aaeaa0c4cce16d3956bfd2b21debe8ad7e3,f1f3c1033ae01dd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0100_6_1,holstein,2.0,0100,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_6_1.jpg,holstein/extracted/Temperature/0100/0100_6_1.npy,69ded840e5cde23e50c30a426b44f3565c16c38c3c97abed91311bf3e0bcec0b,6d11c96a617db67c09766607b84bbb2b18a31e500db15268b8137347c9ea5bcd,f1f2c35251a03ed9,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
0100_6_2,holstein,2.0,0100,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_6_2.jpg,holstein/extracted/Temperature/0100/0100_6_2.npy,96ec30557bf41c633d0d9a04bb628b25a657e5291338bbc5fb4c3e15befd5f04,4bcac445274db83b249cb7fcdc7caec2c1856bddfbd4d55367cbe41e477746b1,f3f3c14252e03ccb,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
0100_7_1,holstein,2.0,0100,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_7_1.jpg,holstein/extracted/Temperature/0100/0100_7_1.npy,e04fc1bdb29ff810e03fc7d59be41ee84994eb20afec4b826aadb5b677358f96,d6c21fb378e64f173015c4669758914e937fd4ba07ff814d06dd51ac3a425524,f1f1c30332e037cb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0100_8_1,holstein,2.0,0100,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_8_1.jpg,holstein/extracted/Temperature/0100/0100_8_1.npy,7f8f9c0ac91770d460989ef5a6520a45affdd51f9307daf85b466e20cfb06978,3c685d6534ec18f1a653901561c4222004620cd7bd87b0b503013c98dfc12eee,f1f643033aa03dcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0100_9_1,holstein,2.0,0100,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0100/0100_9_1.jpg,holstein/extracted/Temperature/0100/0100_9_1.npy,fb045eee0d079525ebcd3e7b0f3990b1f58020683ae1ead717e71253c35ffc2a,3d0c097d445ed9fdbb60ce1a6dc6dcec51ed90f3ac23fcbefb6b423fed2b4196,b1f7431232e3159b,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0103_1_1,holstein,2.0,0103,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0103/0103_1_1.jpg,holstein/extracted/Temperature/0103/0103_1_1.npy,2b4b8db514300ca497e7858101fe3aa5499f73048e58158cb1a291265548ca77,ebb95832eb01b5664f0ae427e486ae1890cc31ffb77245a4a1b11781d678f65e,faf19116d523c31a,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
